eventid,message,url,timestamp,Anon Src IP,src_port,dst_port,sensor,request,user_agent,Dst IP,VT Malicious,VT Engines,VT Labels,VT Tags,VT Reputation,Geo Location,ISP
elasticpot.recon,Scan,/awsApp.properties,2025-04-07 16:15:35.903619+00:00,78.136.178.21,56192,9200,t-pot,GET,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36",192.168.96.2,4,"ADMINUSLabs, CyRadar, Fortinet, GreyNoise","malicious, malware",,0,SG,"AS14061 DigitalOcean, LLC"
elasticpot.recon,Scan,/awsKEY.py,2025-04-07 16:15:36.394432+00:00,78.136.178.21,56204,9200,t-pot,GET,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36",192.168.96.2,4,"ADMINUSLabs, CyRadar, Fortinet, GreyNoise","malicious, malware",,0,SG,"AS14061 DigitalOcean, LLC"
elasticpot.recon,Scan,/awsS3.util.ts,2025-04-07 16:15:37.937050+00:00,78.136.178.21,56218,9200,t-pot,GET,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36",192.168.96.2,4,"ADMINUSLabs, CyRadar, Fortinet, GreyNoise","malicious, malware",,0,SG,"AS14061 DigitalOcean, LLC"
elasticpot.recon,Scan,/aws_config.py,2025-04-07 16:15:38.433187+00:00,78.136.178.21,34506,9200,t-pot,GET,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36",192.168.96.2,4,"ADMINUSLabs, CyRadar, Fortinet, GreyNoise","malicious, malware",,0,SG,"AS14061 DigitalOcean, LLC"
elasticpot.recon,Scan,/aws_config_with_multiple_sections.ini,2025-04-07 16:15:38.930660+00:00,78.136.178.21,34522,9200,t-pot,GET,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36",192.168.96.2,4,"ADMINUSLabs, CyRadar, Fortinet, GreyNoise","malicious, malware",,0,SG,"AS14061 DigitalOcean, LLC"
elasticpot.recon,Scan,/aws_config_with_secret.ini,2025-04-07 16:15:39.462108+00:00,78.136.178.21,34530,9200,t-pot,GET,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36",192.168.96.2,4,"ADMINUSLabs, CyRadar, Fortinet, GreyNoise","malicious, malware",,0,SG,"AS14061 DigitalOcean, LLC"
elasticpot.recon,Scan,/aws_cred.yml,2025-04-07 16:15:39.977297+00:00,78.136.178.21,34536,9200,t-pot,GET,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36",192.168.96.2,4,"ADMINUSLabs, CyRadar, Fortinet, GreyNoise","malicious, malware",,0,SG,"AS14061 DigitalOcean, LLC"
elasticpot.recon,Scan,/aws_credentials.ini,2025-04-07 16:15:40.488504+00:00,78.136.178.21,34546,9200,t-pot,GET,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36",192.168.96.2,4,"ADMINUSLabs, CyRadar, Fortinet, GreyNoise","malicious, malware",,0,SG,"AS14061 DigitalOcean, LLC"
elasticpot.recon,Scan,/aws_ec2.yaml,2025-04-07 16:15:41.010256+00:00,78.136.178.21,34550,9200,t-pot,GET,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36",192.168.96.2,4,"ADMINUSLabs, CyRadar, Fortinet, GreyNoise","malicious, malware",,0,SG,"AS14061 DigitalOcean, LLC"
elasticpot.recon,Scan,/awscli.ini,2025-04-07 16:15:41.514371+00:00,78.136.178.21,34554,9200,t-pot,GET,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36",192.168.96.2,4,"ADMINUSLabs, CyRadar, Fortinet, GreyNoise","malicious, malware",,0,SG,"AS14061 DigitalOcean, LLC"
elasticpot.recon,Scan,/awsconfig.properties,2025-04-07 16:15:42.009675+00:00,78.136.178.21,34568,9200,t-pot,GET,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36",192.168.96.2,4,"ADMINUSLabs, CyRadar, Fortinet, GreyNoise","malicious, malware",,0,SG,"AS14061 DigitalOcean, LLC"
elasticpot.recon,Scan,/backend/app.js,2025-04-07 16:15:42.503655+00:00,78.136.178.21,34582,9200,t-pot,GET,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36",192.168.96.2,4,"ADMINUSLabs, CyRadar, Fortinet, GreyNoise","malicious, malware",,0,SG,"AS14061 DigitalOcean, LLC"
elasticpot.recon,Scan,/backend/aws/conf.py,2025-04-07 16:15:42.983643+00:00,78.136.178.21,34598,9200,t-pot,GET,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36",192.168.96.2,4,"ADMINUSLabs, CyRadar, Fortinet, GreyNoise","malicious, malware",,0,SG,"AS14061 DigitalOcean, LLC"
elasticpot.recon,Scan,/backend/aws/identity.go,2025-04-07 16:15:43.482441+00:00,78.136.178.21,34606,9200,t-pot,GET,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36",192.168.96.2,4,"ADMINUSLabs, CyRadar, Fortinet, GreyNoise","malicious, malware",,0,SG,"AS14061 DigitalOcean, LLC"
elasticpot.recon,Scan,/backend/config.js,2025-04-07 16:15:43.993787+00:00,78.136.178.21,34618,9200,t-pot,GET,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36",192.168.96.2,4,"ADMINUSLabs, CyRadar, Fortinet, GreyNoise","malicious, malware",,0,SG,"AS14061 DigitalOcean, LLC"
elasticpot.recon,Scan,/backend/config/common.js,2025-04-07 16:15:45.507613+00:00,78.136.178.21,34630,9200,t-pot,GET,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36",192.168.96.2,4,"ADMINUSLabs, CyRadar, Fortinet, GreyNoise","malicious, malware",,0,SG,"AS14061 DigitalOcean, LLC"
elasticpot.recon,Scan,/backend/config/constants.js,2025-04-07 16:15:45.997535+00:00,78.136.178.21,34646,9200,t-pot,GET,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36",192.168.96.2,4,"ADMINUSLabs, CyRadar, Fortinet, GreyNoise","malicious, malware",,0,SG,"AS14061 DigitalOcean, LLC"
elasticpot.recon,Scan,/backend/config/database.js,2025-04-07 16:15:46.495074+00:00,78.136.178.21,34650,9200,t-pot,GET,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36",192.168.96.2,4,"ADMINUSLabs, CyRadar, Fortinet, GreyNoise","malicious, malware",,0,SG,"AS14061 DigitalOcean, LLC"
elasticpot.recon,Scan,/backend/config/default.yml,2025-04-07 16:15:46.998138+00:00,78.136.178.21,34666,9200,t-pot,GET,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36",192.168.96.2,4,"ADMINUSLabs, CyRadar, Fortinet, GreyNoise","malicious, malware",,0,SG,"AS14061 DigitalOcean, LLC"
elasticpot.recon,Scan,/backend/config/development.yml,2025-04-07 16:15:47.497652+00:00,78.136.178.21,34680,9200,t-pot,GET,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36",192.168.96.2,4,"ADMINUSLabs, CyRadar, Fortinet, GreyNoise","malicious, malware",,0,SG,"AS14061 DigitalOcean, LLC"
elasticpot.recon,Scan,/backend/config/template.js,2025-04-07 16:15:47.998504+00:00,78.136.178.21,50450,9200,t-pot,GET,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36",192.168.96.2,4,"ADMINUSLabs, CyRadar, Fortinet, GreyNoise","malicious, malware",,0,SG,"AS14061 DigitalOcean, LLC"
elasticpot.recon,Scan,/backend/constant.js,2025-04-07 16:15:48.490968+00:00,78.136.178.21,50464,9200,t-pot,GET,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36",192.168.96.2,4,"ADMINUSLabs, CyRadar, Fortinet, GreyNoise","malicious, malware",,0,SG,"AS14061 DigitalOcean, LLC"
elasticpot.recon,Scan,/backend/constants.js,2025-04-07 16:15:49.015317+00:00,78.136.178.21,50468,9200,t-pot,GET,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36",192.168.96.2,4,"ADMINUSLabs, CyRadar, Fortinet, GreyNoise","malicious, malware",,0,SG,"AS14061 DigitalOcean, LLC"
elasticpot.recon,Scan,/backend/controller.js,2025-04-07 16:15:49.520190+00:00,78.136.178.21,50482,9200,t-pot,GET,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36",192.168.96.2,4,"ADMINUSLabs, CyRadar, Fortinet, GreyNoise","malicious, malware",,0,SG,"AS14061 DigitalOcean, LLC"
elasticpot.recon,Scan,/backend/env.js,2025-04-07 16:15:50.014938+00:00,78.136.178.21,50484,9200,t-pot,GET,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36",192.168.96.2,4,"ADMINUSLabs, CyRadar, Fortinet, GreyNoise","malicious, malware",,0,SG,"AS14061 DigitalOcean, LLC"
elasticpot.recon,Scan,/backend/helper.js,2025-04-07 16:15:50.520436+00:00,78.136.178.21,50500,9200,t-pot,GET,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36",192.168.96.2,4,"ADMINUSLabs, CyRadar, Fortinet, GreyNoise","malicious, malware",,0,SG,"AS14061 DigitalOcean, LLC"
elasticpot.recon,Scan,/backend/index.js,2025-04-07 16:15:51.010693+00:00,78.136.178.21,50508,9200,t-pot,GET,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36",192.168.96.2,4,"ADMINUSLabs, CyRadar, Fortinet, GreyNoise","malicious, malware",,0,SG,"AS14061 DigitalOcean, LLC"
elasticpot.recon,Scan,/backend/mail.js,2025-04-07 16:15:51.522669+00:00,78.136.178.21,50510,9200,t-pot,GET,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36",192.168.96.2,4,"ADMINUSLabs, CyRadar, Fortinet, GreyNoise","malicious, malware",,0,SG,"AS14061 DigitalOcean, LLC"
elasticpot.recon,Scan,/backend/mailer.js,2025-04-07 16:15:52.025102+00:00,78.136.178.21,50526,9200,t-pot,GET,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36",192.168.96.2,4,"ADMINUSLabs, CyRadar, Fortinet, GreyNoise","malicious, malware",,0,SG,"AS14061 DigitalOcean, LLC"
elasticpot.recon,Scan,/backend/mailserver.js,2025-04-07 16:15:52.545082+00:00,78.136.178.21,50532,9200,t-pot,GET,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36",192.168.96.2,4,"ADMINUSLabs, CyRadar, Fortinet, GreyNoise","malicious, malware",,0,SG,"AS14061 DigitalOcean, LLC"
elasticpot.recon,Scan,/backend/s3/doc.go,2025-04-07 16:15:53.062589+00:00,78.136.178.21,50544,9200,t-pot,GET,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36",192.168.96.2,4,"ADMINUSLabs, CyRadar, Fortinet, GreyNoise","malicious, malware",,0,SG,"AS14061 DigitalOcean, LLC"
elasticpot.recon,Scan,/backend/server.js,2025-04-07 16:15:53.567414+00:00,78.136.178.21,50556,9200,t-pot,GET,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36",192.168.96.2,4,"ADMINUSLabs, CyRadar, Fortinet, GreyNoise","malicious, malware",,0,SG,"AS14061 DigitalOcean, LLC"
elasticpot.recon,Scan,/backend/utils.js,2025-04-07 16:15:54.074175+00:00,78.136.178.21,50570,9200,t-pot,GET,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36",192.168.96.2,4,"ADMINUSLabs, CyRadar, Fortinet, GreyNoise","malicious, malware",,0,SG,"AS14061 DigitalOcean, LLC"
elasticpot.recon,Scan,/base.yaml,2025-04-07 16:15:54.589028+00:00,78.136.178.21,50582,9200,t-pot,GET,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36",192.168.96.2,4,"ADMINUSLabs, CyRadar, Fortinet, GreyNoise","malicious, malware",,0,SG,"AS14061 DigitalOcean, LLC"
elasticpot.recon,Scan,/cdn.md,2025-04-07 16:15:55.110326+00:00,78.136.178.21,50588,9200,t-pot,GET,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36",192.168.96.2,4,"ADMINUSLabs, CyRadar, Fortinet, GreyNoise","malicious, malware",,0,SG,"AS14061 DigitalOcean, LLC"
elasticpot.recon,Scan,/cfn-t1.yaml,2025-04-07 16:15:55.601205+00:00,78.136.178.21,50604,9200,t-pot,GET,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36",192.168.96.2,4,"ADMINUSLabs, CyRadar, Fortinet, GreyNoise","malicious, malware",,0,SG,"AS14061 DigitalOcean, LLC"
elasticpot.recon,Scan,/ci/workflows.yml,2025-04-07 16:15:56.093557+00:00,78.136.178.21,50618,9200,t-pot,GET,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36",192.168.96.2,4,"ADMINUSLabs, CyRadar, Fortinet, GreyNoise","malicious, malware",,0,SG,"AS14061 DigitalOcean, LLC"
elasticpot.recon,Scan,/circle.yml,2025-04-07 16:15:56.586453+00:00,78.136.178.21,50620,9200,t-pot,GET,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36",192.168.96.2,4,"ADMINUSLabs, CyRadar, Fortinet, GreyNoise","malicious, malware",,0,SG,"AS14061 DigitalOcean, LLC"
elasticpot.recon,Scan,/client/s3v2/trace.go,2025-04-07 16:15:57.086904+00:00,78.136.178.21,50636,9200,t-pot,GET,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36",192.168.96.2,4,"ADMINUSLabs, CyRadar, Fortinet, GreyNoise","malicious, malware",,0,SG,"AS14061 DigitalOcean, LLC"
elasticpot.recon,Scan,/cloud/Scraper.js,2025-04-07 16:15:57.609789+00:00,78.136.178.21,50638,9200,t-pot,GET,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36",192.168.96.2,4,"ADMINUSLabs, CyRadar, Fortinet, GreyNoise","malicious, malware",,0,SG,"AS14061 DigitalOcean, LLC"
elasticpot.recon,Scan,/cmd/client-s3-trace_v2.go,2025-04-07 16:15:59.143888+00:00,78.136.178.21,58190,9200,t-pot,GET,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36",192.168.96.2,4,"ADMINUSLabs, CyRadar, Fortinet, GreyNoise","malicious, malware",,0,SG,"AS14061 DigitalOcean, LLC"
elasticpot.recon,Scan,/cmd/generate/config/rules/aws.go,2025-04-07 16:15:59.653716+00:00,78.136.178.21,58196,9200,t-pot,GET,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36",192.168.96.2,4,"ADMINUSLabs, CyRadar, Fortinet, GreyNoise","malicious, malware",,0,SG,"AS14061 DigitalOcean, LLC"
elasticpot.recon,Scan,/cmd/lakectl/cmd/docs.go,2025-04-07 16:16:00.132492+00:00,78.136.178.21,58212,9200,t-pot,GET,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36",192.168.96.2,4,"ADMINUSLabs, CyRadar, Fortinet, GreyNoise","malicious, malware",,0,SG,"AS14061 DigitalOcean, LLC"
elasticpot.recon,Scan,/cmd/main.go,2025-04-07 16:16:00.603648+00:00,78.136.178.21,58218,9200,t-pot,GET,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36",192.168.96.2,4,"ADMINUSLabs, CyRadar, Fortinet, GreyNoise","malicious, malware",,0,SG,"AS14061 DigitalOcean, LLC"
elasticpot.recon,Scan,/components/AwsMail/SendMail.ts,2025-04-07 16:16:01.091301+00:00,78.136.178.21,58220,9200,t-pot,GET,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36",192.168.96.2,4,"ADMINUSLabs, CyRadar, Fortinet, GreyNoise","malicious, malware",,0,SG,"AS14061 DigitalOcean, LLC"
elasticpot.recon,Scan,/components/aws.ts,2025-04-07 16:16:01.585875+00:00,78.136.178.21,58236,9200,t-pot,GET,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36",192.168.96.2,4,"ADMINUSLabs, CyRadar, Fortinet, GreyNoise","malicious, malware",,0,SG,"AS14061 DigitalOcean, LLC"
elasticpot.recon,Scan,/compose.yaml,2025-04-07 16:16:02.084495+00:00,78.136.178.21,58242,9200,t-pot,GET,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36",192.168.96.2,4,"ADMINUSLabs, CyRadar, Fortinet, GreyNoise","malicious, malware",,0,SG,"AS14061 DigitalOcean, LLC"
elasticpot.recon,Scan,/conf.yaml,2025-04-07 16:16:02.571897+00:00,78.136.178.21,58252,9200,t-pot,GET,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36",192.168.96.2,4,"ADMINUSLabs, CyRadar, Fortinet, GreyNoise","malicious, malware",,0,SG,"AS14061 DigitalOcean, LLC"
elasticpot.recon,Scan,/conf/app.toml,2025-04-07 16:16:03.063557+00:00,78.136.178.21,58264,9200,t-pot,GET,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36",192.168.96.2,4,"ADMINUSLabs, CyRadar, Fortinet, GreyNoise","malicious, malware",,0,SG,"AS14061 DigitalOcean, LLC"
elasticpot.recon,Scan,/conf/aws.properties,2025-04-07 16:16:03.561549+00:00,78.136.178.21,58280,9200,t-pot,GET,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36",192.168.96.2,4,"ADMINUSLabs, CyRadar, Fortinet, GreyNoise","malicious, malware",,0,SG,"AS14061 DigitalOcean, LLC"
elasticpot.recon,Scan,/conf/aws.toml,2025-04-07 16:16:04.044833+00:00,78.136.178.21,58296,9200,t-pot,GET,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36",192.168.96.2,4,"ADMINUSLabs, CyRadar, Fortinet, GreyNoise","malicious, malware",,0,SG,"AS14061 DigitalOcean, LLC"
elasticpot.recon,Scan,/conf/conf.toml,2025-04-07 16:16:04.544546+00:00,78.136.178.21,58300,9200,t-pot,GET,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36",192.168.96.2,4,"ADMINUSLabs, CyRadar, Fortinet, GreyNoise","malicious, malware",,0,SG,"AS14061 DigitalOcean, LLC"
elasticpot.recon,Scan,/conf/config.toml,2025-04-07 16:16:05.038887+00:00,78.136.178.21,58310,9200,t-pot,GET,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36",192.168.96.2,4,"ADMINUSLabs, CyRadar, Fortinet, GreyNoise","malicious, malware",,0,SG,"AS14061 DigitalOcean, LLC"
elasticpot.recon,Scan,/conf/monitor.toml,2025-04-07 16:16:05.531417+00:00,78.136.178.21,58314,9200,t-pot,GET,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36",192.168.96.2,4,"ADMINUSLabs, CyRadar, Fortinet, GreyNoise","malicious, malware",,0,SG,"AS14061 DigitalOcean, LLC"
elasticpot.recon,Scan,/conf/pay.toml,2025-04-07 16:16:06.041631+00:00,78.136.178.21,58328,9200,t-pot,GET,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36",192.168.96.2,4,"ADMINUSLabs, CyRadar, Fortinet, GreyNoise","malicious, malware",,0,SG,"AS14061 DigitalOcean, LLC"
elasticpot.recon,Scan,/conf/s3.toml,2025-04-07 16:16:06.534428+00:00,78.136.178.21,58344,9200,t-pot,GET,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36",192.168.96.2,4,"ADMINUSLabs, CyRadar, Fortinet, GreyNoise","malicious, malware",,0,SG,"AS14061 DigitalOcean, LLC"
elasticpot.recon,Scan,/config.ino,2025-04-07 16:16:07.039744+00:00,78.136.178.21,58360,9200,t-pot,GET,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36",192.168.96.2,4,"ADMINUSLabs, CyRadar, Fortinet, GreyNoise","malicious, malware",,0,SG,"AS14061 DigitalOcean, LLC"
elasticpot.recon,Scan,/config.js,2025-04-07 16:16:07.520132+00:00,78.136.178.21,58364,9200,t-pot,GET,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36",192.168.96.2,4,"ADMINUSLabs, CyRadar, Fortinet, GreyNoise","malicious, malware",,0,SG,"AS14061 DigitalOcean, LLC"
elasticpot.recon,Scan,/config.jsp,2025-04-07 16:16:08.013215+00:00,78.136.178.21,55146,9200,t-pot,GET,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36",192.168.96.2,4,"ADMINUSLabs, CyRadar, Fortinet, GreyNoise","malicious, malware",,0,SG,"AS14061 DigitalOcean, LLC"
elasticpot.recon,Scan,/config.prod.ini,2025-04-07 16:16:08.519815+00:00,78.136.178.21,55162,9200,t-pot,GET,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36",192.168.96.2,4,"ADMINUSLabs, CyRadar, Fortinet, GreyNoise","malicious, malware",,0,SG,"AS14061 DigitalOcean, LLC"
elasticpot.recon,Scan,/config.rb,2025-04-07 16:16:08.987712+00:00,78.136.178.21,55172,9200,t-pot,GET,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36",192.168.96.2,4,"ADMINUSLabs, CyRadar, Fortinet, GreyNoise","malicious, malware",,0,SG,"AS14061 DigitalOcean, LLC"
elasticpot.recon,Scan,/config.rb.erb,2025-04-07 16:16:09.484051+00:00,78.136.178.21,55176,9200,t-pot,GET,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36",192.168.96.2,4,"ADMINUSLabs, CyRadar, Fortinet, GreyNoise","malicious, malware",,0,SG,"AS14061 DigitalOcean, LLC"
elasticpot.recon,Scan,/config.ts,2025-04-07 16:16:09.996881+00:00,78.136.178.21,55192,9200,t-pot,GET,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36",192.168.96.2,4,"ADMINUSLabs, CyRadar, Fortinet, GreyNoise","malicious, malware",,0,SG,"AS14061 DigitalOcean, LLC"
elasticpot.recon,Scan,/config.yaml,2025-04-07 16:16:10.502690+00:00,78.136.178.21,55204,9200,t-pot,GET,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36",192.168.96.2,4,"ADMINUSLabs, CyRadar, Fortinet, GreyNoise","malicious, malware",,0,SG,"AS14061 DigitalOcean, LLC"
elasticpot.recon,Scan,/config.yml,2025-04-07 16:16:11.001981+00:00,78.136.178.21,55220,9200,t-pot,GET,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36",192.168.96.2,4,"ADMINUSLabs, CyRadar, Fortinet, GreyNoise","malicious, malware",,0,SG,"AS14061 DigitalOcean, LLC"
elasticpot.recon,Scan,/config/app.js,2025-04-07 16:16:11.497295+00:00,78.136.178.21,55224,9200,t-pot,GET,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36",192.168.96.2,4,"ADMINUSLabs, CyRadar, Fortinet, GreyNoise","malicious, malware",,0,SG,"AS14061 DigitalOcean, LLC"
elasticpot.recon,Scan,/config/application.yml,2025-04-07 16:16:11.984050+00:00,78.136.178.21,55228,9200,t-pot,GET,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36",192.168.96.2,4,"ADMINUSLabs, CyRadar, Fortinet, GreyNoise","malicious, malware",,0,SG,"AS14061 DigitalOcean, LLC"
