app_name,app_version,event_timestamp,event_uuid,created_by_node_id,collected_method,transport_type,Anon Src IP,Dst IP,called_number,sip_method,sip_user_agent,sip_message,VT Malicious,VT Engines,VT Labels,VT Tags,VT Reputation,Geo Location,ISP,Malicious_Flag
sentrypeer,3.0.2,54:01.6,f2a57715-80ca-4b49-8f37-5b0b630347f8,139493b5-9f17-46d9-863e-f78fd9724d5f,responsive,TCP,12.47.16.75,192.168.112.2,carol,OPTIONS,NOT_FOUND,"OPTIONS sip:carol@chicago.com SIP/2.0
Via: SIP/2.0/UDP pc33.atlanta.com;branch=z9hG4bKhjhs8ass877
From: Alice <sip:alice@atlanta.com>;tag=1928301774
To: <sip:carol@chicago.com>
Call-ID: a84b4c76e66710
CSeq: 63104 OPTIONS
Contact: <sip:alice@pc33.atlanta.com>
Accept: application/sdp
Max-forwards: 70
Content-Length: 0

",9,"ADMINUSLabs, Criminal IP, BitDefender, CRDF, CyRadar, G-Data, Guardpot, Lionic, SOCRadar","malicious, phishing, malware",,-5,BR,AS396982 Google LLC,0
sentrypeer,3.0.2,15:13.7,8f101b83-4422-4fb2-82ec-7b717902234a,139493b5-9f17-46d9-863e-f78fd9724d5f,responsive,TCP,152.60.107.200,192.168.112.2,nm2,OPTIONS,NOT_FOUND,"OPTIONS sip:nm SIP/2.0
Via: SIP/2.0/UDP nm;branch=foo;rport
From: <sip:nm@nm>;tag=root
To: <sip:nm2@nm2>
Call-ID: 50000
CSeq: 42 OPTIONS
Contact: <sip:nm@nm>
Accept: application/sdp
Max-forwards: 70
Content-Length: 0

",9,"Criminal IP, alphaMountain.ai, ArcSight Threat Intelligence, Certego, CyRadar, Forcepoint ThreatSeeker, IPsum, Lionic, SOCRadar","malicious, malware",,0,FR,AS213412 ONYPHE SAS,0
sentrypeer,3.0.2,27:53.8,195ddc1f-96ce-40aa-b970-9d4dd3a9aac9,139493b5-9f17-46d9-863e-f78fd9724d5f,responsive,TCP,93.154.42.9,192.168.112.2,nm2,OPTIONS,NOT_FOUND,"OPTIONS sip:nm SIP/2.0
Via: SIP/2.0/TCP nm;branch=foo
From: <sip:nm@nm>;tag=root
To: <sip:nm2@nm2>
Call-ID: 50000
CSeq: 42 OPTIONS
Contact: <sip:nm@nm>
Accept: application/sdp
Max-forwards: 70
Content-Length: 0

",13,"ADMINUSLabs, Criminal IP, BitDefender, Certego, CINS Army, CRDF, CyRadar, Fortinet, G-Data, Guardpot, Lionic, SOCRadar, VIPRE","malicious, phishing, malware",,-1,HK,AS135377 UCLOUD INFORMATION TECHNOLOGY (HK) LIMITED,0
sentrypeer,3.0.2,17:37.7,5303d1df-974e-4064-906a-ed2a8d440122,275e38ee-13f4-4d4c-9169-d5443cec9779,responsive,TCP,90.102.48.188,172.28.0.2,1.11E+12,INVITE,cisco,"INVITE sip:01112195002603@3.15.22.167 SIP/2.0
Via: SIP/2.0/TCP 160.153.175.115:60466;branch=xo56dtibg5we0zvnuzf6v7jqgj8aoaf3r0btdql4btan40r3vzay9s6lw2irftwf0ojjqrs;rport
From: <sip:1001@3.15.22.167>;tag=e3f515cb
To: <sip:01112195002603@3.15.22.167>
Call-ID: bf4b4e3d4a17efb7c1e033a262fb5b04
CSeq: 1 INVITE
Contact: <sip:1001@160.153.175.115:60466;transport=TCP>;expires=60
Allow: INVITE
Allow: REGISTER
Allow: ACK
Allow: CANCEL
Allow: BYE
Allow: NOTIFY
Allow: REFER
Allow: OPTIONS
Allow: INFO
Allow: SUBSCRIBE
Allow: UPDATE
Allow: PRACK
Allow: MESSAGE
Max-forwards: 70
User-agent: cisco
Content-Length: 0

",1,SOCRadar,malware,,0,US,"AS398101 GoDaddy.com, LLC",0
sentrypeer,3.0.2,30:32.6,82aefda1-94ab-40dc-befa-0c1a7cfa5ac9,275e38ee-13f4-4d4c-9169-d5443cec9779,responsive,TCP,90.102.48.188,172.28.0.2,12195002603,INVITE,cisco,"INVITE sip:12195002603@3.15.22.167 SIP/2.0
Via: SIP/2.0/TCP 160.153.175.115:52313;branch=m6drzcss8tp0ek88zo4b1ggmagvduv2qq8eqsh37fnagztqm7qigb1doki65wzgrggwfzuj;rport
From: <sip:1001@3.15.22.167>;tag=e1fd9c46
To: <sip:12195002603@3.15.22.167>
Call-ID: ba4ec25c66cd60ec07f20b1930648a0a
CSeq: 1 INVITE
Contact: <sip:1001@160.153.175.115:52313;transport=TCP>;expires=60
Allow: INVITE
Allow: REGISTER
Allow: ACK
Allow: CANCEL
Allow: BYE
Allow: NOTIFY
Allow: REFER
Allow: OPTIONS
Allow: INFO
Allow: SUBSCRIBE
Allow: UPDATE
Allow: PRACK
Allow: MESSAGE
Max-forwards: 70
User-agent: cisco
Content-Length: 0

",1,SOCRadar,malware,,0,US,"AS398101 GoDaddy.com, LLC",0
sentrypeer,3.0.2,35:45.6,29f78328-aca7-4e9d-bbfb-84a931506148,275e38ee-13f4-4d4c-9169-d5443cec9779,responsive,TCP,90.102.48.188,172.28.0.2,12195002603,INVITE,cisco,"INVITE sip:+12195002603@3.15.22.167 SIP/2.0
Via: SIP/2.0/TCP 160.153.175.115:51342;branch=xo4kfpi6ga8n9q7w2by2peqhyi07hfkecvvm2qzlhoascufe8n2r6d94y5foyinz5n1d6zf;rport
From: <sip:1001@3.15.22.167>;tag=c2ca3a12
To: <sip:+12195002603@3.15.22.167>
Call-ID: d0c810b0efd86fad7414c42b3115b44a
CSeq: 1 INVITE
Contact: <sip:1001@160.153.175.115:51342;transport=TCP>;expires=60
Allow: INVITE
Allow: REGISTER
Allow: ACK
Allow: CANCEL
Allow: BYE
Allow: NOTIFY
Allow: REFER
Allow: OPTIONS
Allow: INFO
Allow: SUBSCRIBE
Allow: UPDATE
Allow: PRACK
Allow: MESSAGE
Max-forwards: 70
User-agent: cisco
Content-Length: 0

",1,SOCRadar,malware,,0,US,"AS398101 GoDaddy.com, LLC",0
sentrypeer,3.0.2,40:58.0,c262cbb6-6f6f-4d4a-9a8e-c5b4f73cf183,275e38ee-13f4-4d4c-9169-d5443cec9779,responsive,TCP,90.102.48.188,172.28.0.2,9.01E+14,INVITE,cisco,"INVITE sip:901112195002603@3.15.22.167 SIP/2.0
Via: SIP/2.0/TCP 160.153.175.115:51273;branch=mvels4ow6msig9kubjefc1lle8os4k054v7t7exde2xnk4ww6qn7wc606iqyssbkympq1lv;rport
From: <sip:1001@3.15.22.167>;tag=c0b64e14
To: <sip:901112195002603@3.15.22.167>
Call-ID: 51f276dafd07b820693f99d6966d7558
CSeq: 1 INVITE
Contact: <sip:1001@160.153.175.115:51273;transport=TCP>;expires=60
Allow: INVITE
Allow: REGISTER
Allow: ACK
Allow: CANCEL
Allow: BYE
Allow: NOTIFY
Allow: REFER
Allow: OPTIONS
Allow: INFO
Allow: SUBSCRIBE
Allow: UPDATE
Allow: PRACK
Allow: MESSAGE
Max-forwards: 70
User-agent: cisco
Content-Length: 0

",1,SOCRadar,malware,,0,US,"AS398101 GoDaddy.com, LLC",0
sentrypeer,3.0.2,45:42.9,ce43357f-6eac-4fe8-90c6-70338d73e6e1,275e38ee-13f4-4d4c-9169-d5443cec9779,responsive,TCP,90.102.48.188,172.28.0.2,9.90E+15,INVITE,cisco,"INVITE sip:9901112195002603@3.15.22.167 SIP/2.0
Via: SIP/2.0/TCP 160.153.175.115:58190;branch=0tbtoqro8cz1jjwbmqrsxe43nu44xfart3gu9w3oj7cxbldw2tj3dscmby1in9ozwj89h4b;rport
From: <sip:1001@3.15.22.167>;tag=63b26534
To: <sip:9901112195002603@3.15.22.167>
Call-ID: 1499252335ed0dd99ce81676d998a210
CSeq: 1 INVITE
Contact: <sip:1001@160.153.175.115:58190;transport=TCP>;expires=60
Allow: INVITE
Allow: REGISTER
Allow: ACK
Allow: CANCEL
Allow: BYE
Allow: NOTIFY
Allow: REFER
Allow: OPTIONS
Allow: INFO
Allow: SUBSCRIBE
Allow: UPDATE
Allow: PRACK
Allow: MESSAGE
Max-forwards: 70
User-agent: cisco
Content-Length: 0

",1,SOCRadar,malware,,0,US,"AS398101 GoDaddy.com, LLC",0
sentrypeer,3.0.2,50:16.5,52a08f25-9f08-442f-a017-dd41995859c9,275e38ee-13f4-4d4c-9169-d5443cec9779,responsive,TCP,90.102.48.188,172.28.0.2,8.80E+15,INVITE,cisco,"INVITE sip:8801112195002603@3.15.22.167 SIP/2.0
Via: SIP/2.0/TCP 160.153.175.115:50454;branch=1cni16qzivakqqolxn4dyps826xee7akb9d7bk8472i5s6qwkbhh9navpup5hkxoa7c2w4y;rport
From: <sip:1001@3.15.22.167>;tag=fea1ed6b
To: <sip:8801112195002603@3.15.22.167>
Call-ID: 65a0548c2b72de30316d5320b83f3ac3
CSeq: 1 INVITE
Contact: <sip:1001@160.153.175.115:50454;transport=TCP>;expires=60
Allow: INVITE
Allow: REGISTER
Allow: ACK
Allow: CANCEL
Allow: BYE
Allow: NOTIFY
Allow: REFER
Allow: OPTIONS
Allow: INFO
Allow: SUBSCRIBE
Allow: UPDATE
Allow: PRACK
Allow: MESSAGE
Max-forwards: 70
User-agent: cisco
Content-Length: 0

",1,SOCRadar,malware,,0,US,"AS398101 GoDaddy.com, LLC",0
sentrypeer,3.0.2,54:55.2,22eca9f1-207a-47b1-9d83-0ba92dcc8310,275e38ee-13f4-4d4c-9169-d5443cec9779,responsive,TCP,90.102.48.188,172.28.0.2,7.70E+15,INVITE,cisco,"INVITE sip:7701112195002603@3.15.22.167 SIP/2.0
Via: SIP/2.0/TCP 160.153.175.115:53354;branch=2ve7jkmzbt0vtlpjcswuzcb3muauoqf20fzyi2rsayifxhfy5odj08r0dukmu8wsi3btta9;rport
From: <sip:1001@3.15.22.167>;tag=eef4a5a7
To: <sip:7701112195002603@3.15.22.167>
Call-ID: 06bb9255cddcbeff5d04bc8b7878127e
CSeq: 1 INVITE
Contact: <sip:1001@160.153.175.115:53354;transport=TCP>;expires=60
Allow: INVITE
Allow: REGISTER
Allow: ACK
Allow: CANCEL
Allow: BYE
Allow: NOTIFY
Allow: REFER
Allow: OPTIONS
Allow: INFO
Allow: SUBSCRIBE
Allow: UPDATE
Allow: PRACK
Allow: MESSAGE
Max-forwards: 70
User-agent: cisco
Content-Length: 0

",1,SOCRadar,malware,,0,US,"AS398101 GoDaddy.com, LLC",0
sentrypeer,3.0.2,59:39.9,200c2f1d-92bd-46cb-b140-ad724f868877,275e38ee-13f4-4d4c-9169-d5443cec9779,responsive,TCP,90.102.48.188,172.28.0.2,6.60E+15,INVITE,cisco,"INVITE sip:6601112195002603@3.15.22.167 SIP/2.0
Via: SIP/2.0/TCP 160.153.175.115:54680;branch=5sfki7m1q7gd23c6q0th5gd5urli1mtlfrap03zotigpiqymrwt41fwc7z9zak4oq2kpwfb;rport
From: <sip:1001@3.15.22.167>;tag=14bdee0f
To: <sip:6601112195002603@3.15.22.167>
Call-ID: ec1a952bf3e8f5ff4dfa52094017c16f
CSeq: 1 INVITE
Contact: <sip:1001@160.153.175.115:54680;transport=TCP>;expires=60
Allow: INVITE
Allow: REGISTER
Allow: ACK
Allow: CANCEL
Allow: BYE
Allow: NOTIFY
Allow: REFER
Allow: OPTIONS
Allow: INFO
Allow: SUBSCRIBE
Allow: UPDATE
Allow: PRACK
Allow: MESSAGE
Max-forwards: 70
User-agent: cisco
Content-Length: 0

",1,SOCRadar,malware,,0,US,"AS398101 GoDaddy.com, LLC",0
sentrypeer,3.0.2,04:09.8,91a2149c-b2e0-4b1c-91ee-be1696ec52ba,275e38ee-13f4-4d4c-9169-d5443cec9779,responsive,TCP,90.102.48.188,172.28.0.2,5.50E+15,INVITE,cisco,"INVITE sip:5501112195002603@3.15.22.167 SIP/2.0
Via: SIP/2.0/TCP 160.153.175.115:58623;branch=bhr3bxfo619yq7lvg6kc1rpvlk8kt5gavngqr2rhepq61iilyjpmplv9mt7rmy660o7y954;rport
From: <sip:1001@3.15.22.167>;tag=6774a567
To: <sip:5501112195002603@3.15.22.167>
Call-ID: 7d5d15aeaac28f70f95459e63a6435a5
CSeq: 1 INVITE
Contact: <sip:1001@160.153.175.115:58623;transport=TCP>;expires=60
Allow: INVITE
Allow: REGISTER
Allow: ACK
Allow: CANCEL
Allow: BYE
Allow: NOTIFY
Allow: REFER
Allow: OPTIONS
Allow: INFO
Allow: SUBSCRIBE
Allow: UPDATE
Allow: PRACK
Allow: MESSAGE
Max-forwards: 70
User-agent: cisco
Content-Length: 0

",1,SOCRadar,malware,,0,US,"AS398101 GoDaddy.com, LLC",0
sentrypeer,3.0.2,04:46.8,6c543627-539b-49d9-adec-1e96fd9b343e,275e38ee-13f4-4d4c-9169-d5443cec9779,responsive,TCP,224.242.42.213,172.28.0.2,1001,REGISTER,spa112,"REGISTER sip:3.15.22.167 SIP/2.0
Via: SIP/2.0/TCP 10.22.0.34:59672;branch=z9hG4bK-d87543-386541630-1--d87543;rport
From: <sip:1001@3.15.22.167>;tag=316f1bc9b
To: <sip:1001@3.15.22.167>
Call-ID: d1b86504803342a98aa011d2d2736dd7
CSeq: 1 REGISTER
Contact: <sip:1001@10.22.0.34:59672>
Allow: INVITE
Allow: ACK
Allow: CANCEL
Allow: OPTIONS
Allow: BYE
Allow: REFER
Allow: NOTIFY
Allow: MESSAGE
Allow: SUBSCRIBE
Allow: INFO
Expires: 3600
Max-forwards: 70
User-agent: spa112
Content-Length: 0

",0,,,,0,US,AS199524 G-Core Labs S.A.,0
sentrypeer,3.0.2,08:39.3,2fd4f329-b74a-429e-bf91-840ea5448278,275e38ee-13f4-4d4c-9169-d5443cec9779,responsive,TCP,90.102.48.188,172.28.0.2,4.40E+15,INVITE,cisco,"INVITE sip:4401112195002603@3.15.22.167 SIP/2.0
Via: SIP/2.0/TCP 160.153.175.115:61413;branch=8onoggumj1bjkoe1bwgtc42xfasjqgxy4pednqjtgni619w7m080auv5l9zaskkqurbcwfq;rport
From: <sip:1001@3.15.22.167>;tag=d62624c1
To: <sip:4401112195002603@3.15.22.167>
Call-ID: 1854d417dedbb95c059460f9c189425c
CSeq: 1 INVITE
Contact: <sip:1001@160.153.175.115:61413;transport=TCP>;expires=60
Allow: INVITE
Allow: REGISTER
Allow: ACK
Allow: CANCEL
Allow: BYE
Allow: NOTIFY
Allow: REFER
Allow: OPTIONS
Allow: INFO
Allow: SUBSCRIBE
Allow: UPDATE
Allow: PRACK
Allow: MESSAGE
Max-forwards: 70
User-agent: cisco
Content-Length: 0

",1,SOCRadar,malware,,0,US,"AS398101 GoDaddy.com, LLC",0
sentrypeer,3.0.2,13:16.0,7898fefb-f399-42c9-9cc8-8badd3a68978,275e38ee-13f4-4d4c-9169-d5443cec9779,responsive,TCP,90.102.48.188,172.28.0.2,3.30E+15,INVITE,cisco,"INVITE sip:3301112195002603@3.15.22.167 SIP/2.0
Via: SIP/2.0/TCP 160.153.175.115:57266;branch=mtd2kalhibbt9fmmbzna3lvvc2lk1xzcipx8akf6q6ij8tb9o4384b24mlijqhrqv9am0yb;rport
From: <sip:1001@3.15.22.167>;tag=003a7e52
To: <sip:3301112195002603@3.15.22.167>
Call-ID: 312649a68504e77e97852d722c4329fd
CSeq: 1 INVITE
Contact: <sip:1001@160.153.175.115:57266;transport=TCP>;expires=60
Allow: INVITE
Allow: REGISTER
Allow: ACK
Allow: CANCEL
Allow: BYE
Allow: NOTIFY
Allow: REFER
Allow: OPTIONS
Allow: INFO
Allow: SUBSCRIBE
Allow: UPDATE
Allow: PRACK
Allow: MESSAGE
Max-forwards: 70
User-agent: cisco
Content-Length: 0

",1,SOCRadar,malware,,0,US,"AS398101 GoDaddy.com, LLC",0
sentrypeer,3.0.2,18:03.1,55152569-5fa0-4ea2-82a4-8dfaca479a38,275e38ee-13f4-4d4c-9169-d5443cec9779,responsive,TCP,90.102.48.188,172.28.0.2,2.20E+15,INVITE,cisco,"INVITE sip:2201112195002603@3.15.22.167 SIP/2.0
Via: SIP/2.0/TCP 160.153.175.115:63286;branch=711nha8r08s3kswc0jc41ff6uqcoim0qdbr5fvqbvrkfa260zjnx3qsdgj33v8k70g2r6bk;rport
From: <sip:1001@3.15.22.167>;tag=4684643a
To: <sip:2201112195002603@3.15.22.167>
Call-ID: da94014860e0841e9613c1fd13c4b852
CSeq: 1 INVITE
Contact: <sip:1001@160.153.175.115:63286;transport=TCP>;expires=60
Allow: INVITE
Allow: REGISTER
Allow: ACK
Allow: CANCEL
Allow: BYE
Allow: NOTIFY
Allow: REFER
Allow: OPTIONS
Allow: INFO
Allow: SUBSCRIBE
Allow: UPDATE
Allow: PRACK
Allow: MESSAGE
Max-forwards: 70
User-agent: cisco
Content-Length: 0

",1,SOCRadar,malware,,0,US,"AS398101 GoDaddy.com, LLC",0
sentrypeer,3.0.2,23:11.7,9addebed-9307-487a-b7b0-ebf5341ed991,275e38ee-13f4-4d4c-9169-d5443cec9779,responsive,TCP,90.102.48.188,172.28.0.2,1.10E+15,INVITE,cisco,"INVITE sip:1101112195002603@3.15.22.167 SIP/2.0
Via: SIP/2.0/TCP 160.153.175.115:65152;branch=veebdwobm5207vwepe97cwqjp2l73hndd5o89ylqks2ooclie35t6z4qxv245fgczaqu87q;rport
From: <sip:1001@3.15.22.167>;tag=e05c6ae0
To: <sip:1101112195002603@3.15.22.167>
Call-ID: 3c39489cbe1c84a5bc47c8240853b6f8
CSeq: 1 INVITE
Contact: <sip:1001@160.153.175.115:65152;transport=TCP>;expires=60
Allow: INVITE
Allow: REGISTER
Allow: ACK
Allow: CANCEL
Allow: BYE
Allow: NOTIFY
Allow: REFER
Allow: OPTIONS
Allow: INFO
Allow: SUBSCRIBE
Allow: UPDATE
Allow: PRACK
Allow: MESSAGE
Max-forwards: 70
User-agent: cisco
Content-Length: 0

",1,SOCRadar,malware,,0,US,"AS398101 GoDaddy.com, LLC",0
sentrypeer,3.0.2,28:16.4,6623ae6c-3f60-47b8-bd43-84a521ec8c31,275e38ee-13f4-4d4c-9169-d5443cec9779,responsive,TCP,90.102.48.188,172.28.0.2,9.99E+16,INVITE,cisco,"INVITE sip:99901112195002603@3.15.22.167 SIP/2.0
Via: SIP/2.0/TCP 160.153.175.115:52102;branch=zt2qu8w9r61yrz8dk6qrqawbbrd1w18wbckspqqgxm6un7e2npw7uxzffkvxfvxcspjanfd;rport
From: <sip:1001@3.15.22.167>;tag=de6c685e
To: <sip:99901112195002603@3.15.22.167>
Call-ID: 892c90aa28cefaf407747c3cd54e424e
CSeq: 1 INVITE
Contact: <sip:1001@160.153.175.115:52102;transport=TCP>;expires=60
Allow: INVITE
Allow: REGISTER
Allow: ACK
Allow: CANCEL
Allow: BYE
Allow: NOTIFY
Allow: REFER
Allow: OPTIONS
Allow: INFO
Allow: SUBSCRIBE
Allow: UPDATE
Allow: PRACK
Allow: MESSAGE
Max-forwards: 70
User-agent: cisco
Content-Length: 0

",1,SOCRadar,malware,,0,US,"AS398101 GoDaddy.com, LLC",0
sentrypeer,3.0.2,33:17.9,200ab68c-2a26-4a83-80ea-7b164b7f55ef,275e38ee-13f4-4d4c-9169-d5443cec9779,responsive,TCP,90.102.48.188,172.28.0.2,8.88E+16,INVITE,cisco,"INVITE sip:88801112195002603@3.15.22.167 SIP/2.0
Via: SIP/2.0/TCP 160.153.175.115:56628;branch=3guqw3jz23tffe9dgfkgq5vrw0hy60gqzy0eit9q012sc5bm7mx4zveq16qxgyrgh5agneb;rport
From: <sip:1001@3.15.22.167>;tag=b2dd4f73
To: <sip:88801112195002603@3.15.22.167>
Call-ID: a352e5534c0ebfd73fd2348cb4c897fd
CSeq: 1 INVITE
Contact: <sip:1001@160.153.175.115:56628;transport=TCP>;expires=60
Allow: INVITE
Allow: REGISTER
Allow: ACK
Allow: CANCEL
Allow: BYE
Allow: NOTIFY
Allow: REFER
Allow: OPTIONS
Allow: INFO
Allow: SUBSCRIBE
Allow: UPDATE
Allow: PRACK
Allow: MESSAGE
Max-forwards: 70
User-agent: cisco
Content-Length: 0

",1,SOCRadar,malware,,0,US,"AS398101 GoDaddy.com, LLC",0
sentrypeer,3.0.2,37:58.2,fbfc0f25-38e3-4f58-955f-0b4c11249f3e,275e38ee-13f4-4d4c-9169-d5443cec9779,responsive,TCP,90.102.48.188,172.28.0.2,7.77E+16,INVITE,cisco,"INVITE sip:77701112195002603@3.15.22.167 SIP/2.0
Via: SIP/2.0/TCP 160.153.175.115:52820;branch=ihagyxy08of5uhki12vnqu8wchazo6fuqxn3en3ub62rd2ubsgr1tlhoavecrbkjcshwq9t;rport
From: <sip:1001@3.15.22.167>;tag=c87a5df4
To: <sip:77701112195002603@3.15.22.167>
Call-ID: 3db98a11d580c2acaa18bf5296c6b1df
CSeq: 1 INVITE
Contact: <sip:1001@160.153.175.115:52820;transport=TCP>;expires=60
Allow: INVITE
Allow: REGISTER
Allow: ACK
Allow: CANCEL
Allow: BYE
Allow: NOTIFY
Allow: REFER
Allow: OPTIONS
Allow: INFO
Allow: SUBSCRIBE
Allow: UPDATE
Allow: PRACK
Allow: MESSAGE
Max-forwards: 70
User-agent: cisco
Content-Length: 0

",1,SOCRadar,malware,,0,US,"AS398101 GoDaddy.com, LLC",0
sentrypeer,3.0.2,42:42.2,ad75c999-3abd-4e4b-94e2-32f9451ceb4b,275e38ee-13f4-4d4c-9169-d5443cec9779,responsive,TCP,90.102.48.188,172.28.0.2,6.66E+16,INVITE,cisco,"INVITE sip:66601112195002603@3.15.22.167 SIP/2.0
Via: SIP/2.0/TCP 160.153.175.115:56390;branch=fsyuffd4r54j3jn3rf0e9s4lnk5ezguajsg3vdmgoinu4p6y2kjz73yut59fpu0eyz8r98i;rport
From: <sip:1001@3.15.22.167>;tag=ef7a126e
To: <sip:66601112195002603@3.15.22.167>
Call-ID: e75c891ad77995bcd0ae46bfd63a3402
CSeq: 1 INVITE
Contact: <sip:1001@160.153.175.115:56390;transport=TCP>;expires=60
Allow: INVITE
Allow: REGISTER
Allow: ACK
Allow: CANCEL
Allow: BYE
Allow: NOTIFY
Allow: REFER
Allow: OPTIONS
Allow: INFO
Allow: SUBSCRIBE
Allow: UPDATE
Allow: PRACK
Allow: MESSAGE
Max-forwards: 70
User-agent: cisco
Content-Length: 0

",1,SOCRadar,malware,,0,US,"AS398101 GoDaddy.com, LLC",0
sentrypeer,3.0.2,47:21.8,23c09be3-517f-4947-b2e3-0aa14ff752ce,275e38ee-13f4-4d4c-9169-d5443cec9779,responsive,TCP,90.102.48.188,172.28.0.2,5.55E+16,INVITE,cisco,"INVITE sip:55501112195002603@3.15.22.167 SIP/2.0
Via: SIP/2.0/TCP 160.153.175.115:61761;branch=2lilriqr6s7luyw35g50zf18qwkigg207ht86qjz972cu0zhf4aqkcnvsmwqxjo6ka03td6;rport
From: <sip:1001@3.15.22.167>;tag=5990f310
To: <sip:55501112195002603@3.15.22.167>
Call-ID: 1f977ba410a28e89b6278aebaaa15e0c
CSeq: 1 INVITE
Contact: <sip:1001@160.153.175.115:61761;transport=TCP>;expires=60
Allow: INVITE
Allow: REGISTER
Allow: ACK
Allow: CANCEL
Allow: BYE
Allow: NOTIFY
Allow: REFER
Allow: OPTIONS
Allow: INFO
Allow: SUBSCRIBE
Allow: UPDATE
Allow: PRACK
Allow: MESSAGE
Max-forwards: 70
User-agent: cisco
Content-Length: 0

",1,SOCRadar,malware,,0,US,"AS398101 GoDaddy.com, LLC",0
sentrypeer,3.0.2,51:59.5,54917612-1a0c-4eab-997b-44d87ac56e61,275e38ee-13f4-4d4c-9169-d5443cec9779,responsive,TCP,90.102.48.188,172.28.0.2,4.44E+16,INVITE,cisco,"INVITE sip:44401112195002603@3.15.22.167 SIP/2.0
Via: SIP/2.0/TCP 160.153.175.115:51947;branch=vx7ktj5zbupxpk9et4gydrm6cvs3wakutrgud3zyt0x9f8p45va96yinowhmn0oox0l8hkb;rport
From: <sip:1001@3.15.22.167>;tag=20acbf13
To: <sip:44401112195002603@3.15.22.167>
Call-ID: f23c06dc8d40aa452960f0923925651c
CSeq: 1 INVITE
Contact: <sip:1001@160.153.175.115:51947;transport=TCP>;expires=60
Allow: INVITE
Allow: REGISTER
Allow: ACK
Allow: CANCEL
Allow: BYE
Allow: NOTIFY
Allow: REFER
Allow: OPTIONS
Allow: INFO
Allow: SUBSCRIBE
Allow: UPDATE
Allow: PRACK
Allow: MESSAGE
Max-forwards: 70
User-agent: cisco
Content-Length: 0

",1,SOCRadar,malware,,0,US,"AS398101 GoDaddy.com, LLC",0
sentrypeer,3.0.2,56:36.8,fe7cb64f-f892-46aa-8f84-65f0955145af,275e38ee-13f4-4d4c-9169-d5443cec9779,responsive,TCP,90.102.48.188,172.28.0.2,3.33E+16,INVITE,cisco,"INVITE sip:33301112195002603@3.15.22.167 SIP/2.0
Via: SIP/2.0/TCP 160.153.175.115:59705;branch=ttcoxyu15x673zng4s3qtrrkq5mdtqr2r43180t2fh52yq82hi2apqxqf90pqbh8qsmqo6t;rport
From: <sip:1001@3.15.22.167>;tag=ed50b1de
To: <sip:33301112195002603@3.15.22.167>
Call-ID: 37d629e481ee116d7c466ae15c87666a
CSeq: 1 INVITE
Contact: <sip:1001@160.153.175.115:59705;transport=TCP>;expires=60
Allow: INVITE
Allow: REGISTER
Allow: ACK
Allow: CANCEL
Allow: BYE
Allow: NOTIFY
Allow: REFER
Allow: OPTIONS
Allow: INFO
Allow: SUBSCRIBE
Allow: UPDATE
Allow: PRACK
Allow: MESSAGE
Max-forwards: 70
User-agent: cisco
Content-Length: 0

",1,SOCRadar,malware,,0,US,"AS398101 GoDaddy.com, LLC",0
sentrypeer,3.0.2,01:15.0,43e35717-6ded-49c3-8ae4-e275d7f36b15,275e38ee-13f4-4d4c-9169-d5443cec9779,responsive,TCP,90.102.48.188,172.28.0.2,2.22E+16,INVITE,cisco,"INVITE sip:22201112195002603@3.15.22.167 SIP/2.0
Via: SIP/2.0/TCP 160.153.175.115:59059;branch=r5tojemrbyku5gytlfmqmp4gtcq2hebuk14rt76eukb8pbv372iygrx9mp7te7u9favhv8k;rport
From: <sip:1001@3.15.22.167>;tag=01af6e1f
To: <sip:22201112195002603@3.15.22.167>
Call-ID: 88bb2c8bc733cc88960ddbc2779527c5
CSeq: 1 INVITE
Contact: <sip:1001@160.153.175.115:59059;transport=TCP>;expires=60
Allow: INVITE
Allow: REGISTER
Allow: ACK
Allow: CANCEL
Allow: BYE
Allow: NOTIFY
Allow: REFER
Allow: OPTIONS
Allow: INFO
Allow: SUBSCRIBE
Allow: UPDATE
Allow: PRACK
Allow: MESSAGE
Max-forwards: 70
User-agent: cisco
Content-Length: 0

",1,SOCRadar,malware,,0,US,"AS398101 GoDaddy.com, LLC",0
sentrypeer,3.0.2,05:52.6,9c912551-9199-4507-b7c9-01d7d94ecdb5,275e38ee-13f4-4d4c-9169-d5443cec9779,responsive,TCP,90.102.48.188,172.28.0.2,1.11E+16,INVITE,cisco,"INVITE sip:11101112195002603@3.15.22.167 SIP/2.0
Via: SIP/2.0/TCP 160.153.175.115:61347;branch=u25q48yh4hsqc8428x5g5p63w9wm27qcw4xzdrm4bqihvz6witgm6jqqmq9y1n6qduj8cfd;rport
From: <sip:1001@3.15.22.167>;tag=f2794d9a
To: <sip:11101112195002603@3.15.22.167>
Call-ID: ecba780b118af956710139ea7e41c7e6
CSeq: 1 INVITE
Contact: <sip:1001@160.153.175.115:61347;transport=TCP>;expires=60
Allow: INVITE
Allow: REGISTER
Allow: ACK
Allow: CANCEL
Allow: BYE
Allow: NOTIFY
Allow: REFER
Allow: OPTIONS
Allow: INFO
Allow: SUBSCRIBE
Allow: UPDATE
Allow: PRACK
Allow: MESSAGE
Max-forwards: 70
User-agent: cisco
Content-Length: 0

",1,SOCRadar,malware,,0,US,"AS398101 GoDaddy.com, LLC",0
